ID_VGame;VideoGame;Year;Genre;Copy.Publisher 2;Rating;Publisher;Developer;;;;;
90676;ZombieHunterZ;2018;indefined;;RP;crowgames;crowgames;;;;;
90679;Zombie Forest 2;2018;indefined;;RP;Alexander Tavintsev;Alexander Tavintsev;;;;;
90682;FIREWORK;2018;indefined;;RP;Ivan Zanotti's MyMadnessWorks;Ivan Zanotti's MyMadnessWorks;;;;;
55324;I, Hope;2018;indefined;;RP;++Good Games, GameChanger Charity;Kenny Roy;;;;;
98107;the LAST LETTER;2018;indefined;;RP;Donuts Co. Ltd.;Donuts Co. Ltd.;;;;;
68521;PUZZLE: LANDSCAPES;2018;indefined;;RP;AFBIK Studio;AFBIK Studio;;;;;
86830;Radiis;2018;indefined;;RP;Urban Goose Games;Urban Goose Games;;;;;
81124;Siege - Battle of Ashington;2018;indefined;;RP;TongFang HongKong LTD;MECHREVO VR;;;;;
100801;Pixel-Me;2018;indefined;;RP;bumblebee;bumblebee;;;;;
68524;Nazi Bunker;2018;indefined;;RP;Ghost_RUS Games;"Nikita ""Ghost_RUS""";;;;;
55327;Trivia Vault Baseball Trivia;2018;indefined;;RP;Ripknot Systems;Ripknot Systems;;;;;
100804;CyberLink PowerDVD 18 Standard;2018;indefined;;RP;Koch Media;CyberLink;;;;;
62437;Individual Investor Tycoon;2018;indefined;;RP;CHENJINDING;CHENJINDING;;;;;
81127;Mine Royale - Battle Royale;2018;indefined;;RP;DHC-APPS;BobTheShoplifter;;;;;
81130;Royal Battleships;2018;indefined;;RP;Educational Games;Educational Games;;;;;
68527;Nightmare Pop!;2018;indefined;;RP;The Lunatic Tilemaps;The Lunatic Tilemaps;;;;;
68530;SCREW-NUT;2018;indefined;;RP;Riviysky;Riviysky;;;;;
86833;Star Singularity;2018;indefined;;RP;Star Bunny Enterprises;Star Bunny Enterprises;;;;;
94105;Mutland;2018;indefined;;RP;Riovox;Riovox;;;;;
68533;The Bad Gravedigger;2018;indefined;;RP;Yars;Yars;;;;;
72937;Pestis;2018;indefined;;RP;Laush Studio;DIEDEMOR STUDIO GAMES;;;;;
84328;Nekomew's Potty Trouble;2018;indefined;;RP;Pikewin;Pikewin;;;;;
72940;Croquet Pro 2;2018;indefined;;RP;Top Secret Studios;Falling Ninja Productions;;;;;
55330;The Cabinets of Doctor Arcana;2018;indefined;;RP;Monolith Graphics, The Hideout;Monolith Graphics, The Hideout;;;;;
68536;Code Brown;2018;indefined;;RP;CreaTeam;CreaTeam;;;;;
97330;Doctor Who Infinity;2018;indefined;;RP;Tiny Rebel Games;Tiny Rebel Games, Seed Studio;;;;;
72943;Red Beard Labyrinth;2018;indefined;;RP;NikFamilyGames;NikFamilyGames;;;;;
88840;Mortal Manor;2018;indefined;;RP;Dogless Head Games;Dogless Head Games;;;;;
81133;Sweep'n'Sweep;2018;indefined;;RP;SweepBros;SweepBros;;;;;
95878;Lovers ' Smiles;2018;indefined;;RP;Lucky Games;S'Games;;;;;
68539;Turn the bridge;2018;indefined;;RP;Garnudo Games;Garnudo Games;;;;;
77050;Long Arm of the Law;2018;indefined;;RP;FIEA;Quality Games;;;;;
77053;Suncore Chronicles: The Tower;2018;indefined;;RP;Inner World Games;Inner World Games;;;;;
94108;Typical;2018;indefined;;RP;TsunamiGames;kalanhow;;;;;
72946;Intelligence: Cats;2018;indefined;;RP;Laush Studio;Laush Dmitriy Sergeevich;;;;;
55333;Shrug Island - The Meeting;2018;indefined;;RP;Tiny Red Camel;Tiny Red Camel;;;;;
97333;Never Stop Sneakin';2018;indefined;;RP;Humble Hearts LLC;Humble Hearts LLC;;;;;
68542;Warp Glider;2018;indefined;;RP;Mole Eyes Entertainment;Mole Eyes Entertainment;;;;;
90685;Eat Your Words;2018;indefined;;RP;Johnny Ow;Johnny Ow;;;;;
68545;Scuttlers;2018;indefined;;RP;Open Mid Interactive;Open Mid Interactive;;;;;
77056;SKULL FEAST;2018;indefined;;RP;smakarov3;smakarov3;;;;;
72949;The Strangers;2018;indefined;;RP;mirzagame5;mirzagame5;;;;;
68548;LifeGameSimulator;2018;indefined;;RP;TYSoft;TYSoft;;;;;
84331;Sockman;2018;indefined;;RP;Sockware;Sockware;;;;;
55336;The Warriorlock;2018;indefined;;RP;Fellstrike Games;Fellstrike Games;;;;;
68551;Floor Massacre;2018;indefined;;RP;CASGames;CASGames;;;;;
81136;Retro Rocket Robot;2018;indefined;;RP;Matrix Soup;Johannes Noak;;;;;
90688;WAyE;2018;indefined;;RP;Pjural;Pjural;;;;;
68554;Go Outside Simulator;2018;indefined;;RP;SimRed;Aaron DeVries;;;;;
62440;Kill the Dictator;2018;indefined;;RP;Afeel inc;Afeel inc, Magic Cube;;;;;
84334;Skyscraper Climb VR;2018;indefined;;RP;Indefined;Builder7;;;;;
77059;ZKILLER;2018;indefined;;RP;Chainsaw Games;Chainsaw Games;;;;;
90691;?? Sprites?????;2018;indefined;;RP;?????;?????;;;;;
94111;Twilight on Yulestead;2018;indefined;;RP;Nuts and Volts Electronics;Nuts and Volts Electronics;;;;;
84337;U-BOOT 1945;2018;indefined;;RP;Dagestan Technology;Diedemor Studio;;;;;
81139;CRASHBOT;2018;indefined;;RP;Freshtrax;Freshtrax;;;;;
94114;Desktop Soccer / ??????;2018;indefined;;RP;SAT-BOX;SAT-BOX;;;;;
94117;Operation Lone Wolf;2018;indefined;;RP;Operation Games;Operation Games;;;;;
72952;Roulette Simulator;2018;indefined;;RP;JDRumble;JDRumble;;;;;
90694;Sleigh Runner;2018;indefined;;RP;Retro Bullet;Vincent Foster, Robert Richard;;;;;
86836;Katy and Bob: Cake Café;2018;indefined;;RP;8floor;Workroom7;;;;;
77062;Cosmi-Cave 64;2018;indefined;;RP;Hands!;Hands!;;;;;
68557;Voxel Tanks;2018;indefined;;RP;PigeonDev;PigeonDev;;;;;
81142;Whale Island;2018;indefined;;RP;Snefru;Snefru;;;;;
62443;Event-D;2018;indefined;;RP;Freedintale Studio;Freedintale Studio;;;;;
95071;ROMBIE;2018;indefined;;RP;Phr00t's Software;Phr00t's Software;;;;;
62446;Stackems;2018;indefined;;RP;Gomen Gaming;Gomen Gaming;;;;;
81145;Inch by Inch;2018;indefined;;RP;Dare Looks;LevelXProject, Dare Looks;;;;;
86839;Samsara;2018;indefined;;RP;Marker Limited;Marker Limited;;;;;
94120;Eternal Realm II: Dark Matter;2018;indefined;;RP;Omega Games;Omega Games;;;;;
81148;Need for Spirit: Drink & Drive Simulator/?????;2018;indefined;;RP;Atomic Fabrik, Cristian Manolachi;Atomic Fabrik, Cristian Manolachi;;;;;
55339;Wisentree Spirit;2018;indefined;;RP;Orior Interactif;OriorInteractif;;;;;
62449;Darts and Friends;2018;indefined;;RP;Casual.US;Casual.US;;;;;
98110;?????6 ? ?????????????! Pacific Storm 6 - Battle for Normandy;2018;indefined;;RP;????????????;SystemSoft Alpha Cooperation;;;;;
62452;Temple Scramble;2018;indefined;;RP;Birdwards;Birdwards;;;;;
90697;The Apartment;2018;indefined;;RP;Shattered Mirror;Shattered Mirror;;;;;
84340;Hoyeonjigi;2018;indefined;;RP;PsychoFlux Entertainment;Yurae;;;;;
62455;Redshift VR;2018;indefined;;RP;Sorcium Games;Sorcium Games;;;;;
98113;Pixelmash;2018;indefined;;RP;Nevercenter;Nevercenter;;;;;
62458;Submerged: VR Escape the Room;2018;indefined;;RP;Blue Entropy Studios;Blue Entropy Studios;;;;;
72955;Zen Vs Gravity;2018;indefined;;RP;Epyphany Games;Epyphany Games;;;;;
77065;Obliteracy;2018;indefined;;RP;Magic Chopstick Games;Magic Chopstick Games;;;;;
55342;Wizards Tourney;2018;indefined;;RP;a bonfire of souls;a bonfire of souls;;;;;
72958;Weirdest Thing;2018;indefined;;RP;David Mulder;David Mulder;;;;;
86842;Lost God;2018;indefined;;RP;Time Stop Interactive;Time Stop Interactive;;;;;
86845;NOISZ;2018;indefined;;RP;Anarch Entertainment;NOISZMAKERS;;;;;
77068;Synthetic Love;2018;indefined;;RP;KEXBOY;KEXBOY;;;;;
86848;DERU - The Art of Cooperation;2018;indefined;;RP;Ink Kit;Ink Kit;;;;;
68560;Another Otter;2018;indefined;;RP;PepoLab;PepoLab;;;;;
55345;Snow Daze: The Music of Winter Special Edition;2018;indefined;;RP;Critical Bliss;Kyungeki Workshop, Outbreak Games;;;;;
62461;Coaster;2018;indefined;;RP;Binarie;Monster Paw;;;;;
86851;Battle Fleet: Ground Assault;2018;indefined;;RP;Mythical City Games;Mythical City Games;;;;;
68563;BBlocks;2018;indefined;;RP;Softwaves Dist.;Softwaves Mini;;;;;
97336;CHOP;2018;indefined;;RP;Claws Up Games;Claws Up Games;;;;;
81151;Paradox Wrench;2018;indefined;;RP;David Mulder;David Mulder;;;;;
55348;Crystal War;2018;indefined;;RP;TongFang HongKong LTD;MECHREVO VR;;;;;
96622;The Great Geometric Multiverse Tour;2018;indefined;;RP;Pie On A Plate Productions;Pie On A Plate Productions;;;;;
62464;May;2018;indefined;;RP;Team Spieluhr;Team Spieluhr;;;;;
88843;World's Greatest Cities Mosaics;2018;indefined;;RP;T1 Games;T1 Games;;;;;
68566;PixZomb;2018;indefined;;RP;Firehawk Studios;Firehawk Studios;;;;;
95074;Beat Blocks VR;2018;indefined;;RP;RealityZ;RealityZ;;;;;
55351;Frog Out!;2018;indefined;;RP;Kajak Games;Team Magic Forest;;;;;
81154;Monster Farm;2018;indefined;;RP;Educational Games;Educational Games;;;;;
95881;AI Dummy;2018;indefined;;RP;Narko Games;Narko Games;;;;;
72961;Time Barbarian Extreme!!;2018;indefined;;RP;Wholesale Algorithms;Wholesale Algorithms;;;;;
84343;Rent-a-Vice;2018;indefined;;RP;Choice of Games;Choice of Games;;;;;
72964;BAE 2;2018;indefined;;RP;Riviysky;Riviysky;;;;;
84346;Combiner the Card Game;2018;indefined;;RP;Konstantin Dvornikov;Konstantin Dvornikov;;;;;
68569;Kamasutra Connect : Sexy Hentai Girls;2018;indefined;;RP;Playtouch;Playtouch;;;;;
72967;Wheelz2;2018;indefined;;RP;Chozabu;Chozabu;;;;;
68572;Grid Games: Color Coded;2018;indefined;;RP;KBS Games;KBS Games;;;;;
96625;7-in-1 Brain Sharpness Bundle;2018;indefined;;RP;ALEKSANDER CHEPAIKIN;ALEKSANDER CHEPAIKIN;;;;;
68575;While you are Downloading;2018;indefined;;RP;Alien Nude LTD;Alien Nude LTD;;;;;
62467;Avem888 VR;2018;indefined;;RP;WaVR Tech AB;WaVR Tech AB;;;;;
68578;Recursive Pain;2018;indefined;;RP;Alex Varvoid;Alex Varvoid;;;;;
77071;Goaltender VR;2018;indefined;;RP;RunByCoffee;RunByCoffee;;;;;
96628;RockBuster;2018;indefined;;RP;Twisted Bit Inc.;Twisted Bit Inc.;;;;;
72970;??? Executor;2018;indefined;;RP;GuGong;GuGong;;;;;
68581;Infinite World: Randomize everything;2018;indefined;;RP;VicX Studio;Vik;;;;;
55354;Lily ????????? Lisblanc;2018;indefined;;RP;disfact;disfact;;;;;
55357;Devil in the Details - Uncensored;2018;indefined;;RP;Dharker Studio;NickySwan;;;;;
68584;Animals Memory: Underwater Kingdom;2018;indefined;;RP;Laush Studio;Laush Dmitriy Sergeevich;;;;;
77074;Tap Cats: Battle Arena;2018;indefined;;RP;Screenzilla;Classy Yak Game Studio;;;;;
96631;Destiny of a Wizard 2: Beyond the Vale;2018;indefined;;RP;UltimaCJ Productions;UltimaCJ Productions;;;;;
55360;Trivia Vault: Tennis Trivia;2018;indefined;;RP;Ripknot Systems;Ripknot Systems;;;;;
68587;DIASTONE: Memories;2018;indefined;;RP;Souluted Games;Souluted Games;;;;;
77077;SpectraLayers Pro 5 Steam Edition;2018;indefined;;RP;MAGIX Software GmbH;MAGIX Software GmbH;;;;;
95884;Anstorm;2018;indefined;;RP;Shiv;Shiv;;;;;
72973;Achievement Lurker: Easiest Cosmetic Numbers;2018;indefined;;RP;Perverse Games;Perverse Games;;;;;
68590;5Rings;2018;indefined;;RP;ijal;ijal;;;;;
62470;The Revenge of Johnny Bonasera: Episode 2;2018;indefined;;RP;Rafael García;Rafael García;;;;;
86854;Trains VR;2018;indefined;;RP;The House of Fables;The House of Fables;;;;;
84349;Top Punch;2018;indefined;;RP;Nuclear;Nuclear;;;;;
84352;Escape From Cozy Island;2018;indefined;;RP;Simulators Live;Simulators Live;;;;;
62473;Beer Pong League;2018;indefined;;RP;Polyverse Studio;Polyverse Studio;;;;;
62476;BoyAndLabyrinth;2018;indefined;;RP;WBTgame;WBTgame;;;;;
72976;Armada Skies;2018;indefined;;RP;OtakuMaker SARL;Josh Tam Universe;;;;;
62479;Epic Dumpster Bear: Dumpster Fire Redux;2018;indefined;;RP;Log Games Ltd;Log Games Ltd;;;;;
81157;MineSweepVR;2018;indefined;;RP;Swan Software;Swan Software;;;;;
77080;Tesseract VR;2018;indefined;;RP;Dreambox;Dreambox;;;;;
68593;ROGALIK;2018;indefined;;RP;NuevoSpanish;NuevoSpanish;;;;;
72979;Martha Madison: Optics;2018;indefined;;RP;Second Avenue Learning;Second Avenue Learning;;;;;
81160;morphe;2018;indefined;;RP;Pixelfoot Games;Pixelfoot Games;;;;;
62482;QLORB 2;2018;indefined;;RP;VT Publishing;Red Dolphin Games;;;;;
72982;Asteroid Girl;2018;indefined;;RP;BTNcafe;BTNcafe;;;;;
77083;Géants disparus VR;2018;indefined;;RP;France Télévisions - Nouvelles Ecritures, Chuck Productions, French Connection films, Glitchr Studio;Glitchr Studio;;;;;
95887;Ero Date;2018;indefined;;RP;meokigame;meokigame;;;;;
55363;Light of the Mountain;2018;indefined;;RP;Songhouse Games;Songhouse Games;;;;;
77086;Dude Cops;2018;indefined;;RP;Osgoode Media;Osgoode Media;;;;;
100807;Corridor Z;2018;indefined;;RP;Mass Creation;Mass Creation;;;;;
88846;Lost Lands: Mistakes of the Past;2018;indefined;;RP;FIVE-BN GAMES;FIVE-BN GAMES;;;;;
55366;COSMIC SNAKE 8473/3671(HAMLETs);2018;indefined;;RP;Mindware Co.,Ltd.;Mindware Co.,Ltd.;;;;;
97339;Spreadstorm;2018;indefined;;RP;unbeGames;unbeGames;;;;;
90700;Asher;2018;indefined;;RP;Danl2o2o;Danl2o2o;;;;;
62485;Tavern Table Tactics;2018;indefined;;RP;Double Digit Games;Double Digit Games;;;;;
86857;Epic Skater 2;2018;indefined;;RP;Your Daily Fill;Your Daily Fill;;;;;
95890;Cyborg Invasion Shooter 2: Battle Of Earth;2018;indefined;;RP;Tero Lunkka;Tero Lunkka;;;;;
68596;Sliver-Sclicker;2018;indefined;;RP;Nekyau;Nekyau Games;;;;;
55369;After the Collapse;2018;indefined;;RP;Anarkis Gaming;Anarkis Gaming;;;;;
62488;Necro Immortallis;2018;indefined;;RP;Vidas Salavejus;Vidas Salavejus;;;;;
88849;King and Assassins;2018;indefined;;RP;Asmodee Digital;Playsoft;;;;;
72985;Achievement Lurker: Another one bites the dust;2018;indefined;;RP;Perverse Games;Perverse Games;;;;;
95077;Welcome Above;2018;indefined;;RP;Framefield GmbH;Framefield GmbH;;;;;
72988;70 Seconds Survival;2018;indefined;;RP;Tero Lunkka;Tero Lunkka, Valkeala Software;;;;;
77089;Forever Space;2018;indefined;;RP;Pinhead Games;Pinhead Games;;;;;
77092;Shinrin-yoku: Forest Meditation and Relaxation;2018;indefined;;RP;Hinge Digital;Hinge Digital;;;;;
68599;Armored Train;2018;indefined;;RP;NORSKA;NORSKA;;;;;
68602;Quick Maths: addition and subtraction;2018;indefined;;RP;Star Legion;Star Legion;;;;;
55372;LOGistICAL: Brazil;2018;indefined;;RP;Sacada;Sacada;;;;;
86860;Burden of Proof;2018;indefined;;RP;RobProductions;RobProductions;;;;;
77095;Icarus Six Sixty Six;2018;indefined;;RP;Titmouse;Titmouse;;;;;
96634;Subterraneus;2018;indefined;;RP;Plug In Digital;CrazyKraken;;;;;
88852;COSMONAUT;2018;indefined;;RP;Neon Chasm, LLC;Neon Chasm, LLC;;;;;
84355;Retro Sphere;2018;indefined;;RP;UMBRESS;UMBRESS;;;;;
68605;Russian Gangsta In HELL;2018;indefined;;RP;Ghost_RUS Games;"Nikita ""Ghost_RUS""";;;;;
84358;The Adventures of Mr. Fluffykins;2018;indefined;;RP;theBroodProductions;theBroodProductions;;;;;
55375;StackFortress;2018;indefined;;RP;Overimagined Games;Overimagined Games;;;;;
68608;Space Shaft;2018;indefined;;RP;starmops;starmops;;;;;
77098;Battlecursed;2018;indefined;;RP;Codex Worlds;Codex Worlds;;;;;
77101;The Beanstalk;2018;indefined;;RP;Grant Hansen;Beanstalk VR Team (BYU);;;;;
72991;Neuro;2018;indefined;;RP;PETABYTE GM;PETABYTE GM;;;;;
100810;Movavi Video Converter Premium 19;2018;indefined;;RP;Movavi;Movavi;;;;;
90703;Fatal Hour: Petroleum;2018;indefined;;RP;Thor Gaming;Thor Gaming;;;;;
88855;Viking Brothers 4;2018;indefined;;RP;Alawar Entertainment;Alawar Stargaze;;;;;
72994;The Sky Climber;2018;indefined;;RP;Tormentor;Tormentor;;;;;
94123;Destructions;2018;indefined;;RP;LUK KUS SOFT;LUK KUS SOFT;;;;;
68611;Labyrinths of Atlantis;2018;indefined;;RP;Metal Fox;ARGames;;;;;
95893;Kings;2018;indefined;;RP;RewindApp;RewindApp;;;;;
77104;Plunder;2018;indefined;;RP;Grambo Games L.L.P;Scott Grambo, Ross Grambo;;;;;
84361;Toddler Simulator;2018;indefined;;RP;JoshCorp;JoshCorp;;;;;
86863;Apocalypse Mechanism;2018;indefined;;RP;Mirage Interactive;Mirage Interactive;;;;;
77107;Neon Force Pushers;2018;indefined;;RP;Gabriel Schwab;Gabriel Schwab;;;;;
68614;District 112 Incident: Bowling Alley;2018;indefined;;RP;Casual.US;Casual.US;;;;;
62491;The Road to Canterbury;2018;indefined;;RP;Choice of Games;Choice of Games;;;;;
62494;DinoKnights;2018;indefined;;RP;Choice of Games;Choice of Games;;;;;
55378;Moto VR;2018;indefined;;RP;Anea_Duo_Dev;Anea_Duo_Dev;;;;;
72997;Tippy Tree;2018;indefined;;RP;Mythical City Games;Mythical City Games;;;;;
62497;'1st Core: The Zombie Killing Cyborg';2018;indefined;;RP;Jesper Skjærbæk;Jesper Skjærbæk;;;;;
55381;TinyWar high-speed;2018;indefined;;RP;Rutenn no oheya;Masakazu Yanai;;;;;
81163;July the Lost Child;2018;indefined;;RP;sgct;sgct;;;;;
84364;Toybit Quest;2018;indefined;;RP;MKrew;MKrew;;;;;
55384;Lisssn;2018;indefined;;RP;Runesoft GmbH;Robert Wolff and Knut Müller;;;;;
68617;Dead Forest;2018;indefined;;RP;Borov, Sashka Shlapik;Borov, Sashka Shlapik;;;;;
77110;Station 21 - Space Station Simulator;2018;indefined;;RP;Robert Ferry;Robert Ferry;;;;;
98116;Squally;2018;indefined;;RP;Squalr, Inc.;Zachary Canann, Matt Bucci, Nathan Lewis;;;;;
88858;What A Trash Game!;2018;indefined;;RP;Winglett Entertainment;Winglett Entertainment;;;;;
97774;Sabbat of the Witch;2018;indefined;;RP;NekoNyan Ltd.;Yuzusoft;;;;;
95080;Simon the Sorcerer 2: 25th Anniversary Edition;2018;indefined;;RP;MojoTouch;MojoTouch, Adventure Soft;;;;;
55387;Splotches;2018;indefined;;RP;Jolly Crouton Media Ltd.;Jolly Crouton Media Ltd.;;;;;
68620;Detective escape1;2018;indefined;;RP;beishizixin;beishizixin;;;;;
90706;RollerCoaster Legends II: Thor's Hammer;2018;indefined;;RP;WarDucks;WarDucks;;;;;
73000;Torii Path;2018;indefined;;RP;Jeon;Jeon;;;;;
81166;Les Misérables: Cosette's Fate;2018;indefined;;RP;Microïds Indie;Mzonestudio;;;;;
84367;Secrets of the Past: Dion;2018;indefined;;RP;Culturplay;Culturplay;;;;;
84370;Frqncy;2018;indefined;;RP;Mitch Kuronya;Mitch Kuronya;;;;;
88861;Fog of War;2018;indefined;;RP;Neokosmos Technologies Ltd.;Monkeys Lab.;;;;;
97342;Deadly Cryptids;2018;indefined;;RP;Flow VR;Timothy Brake;;;;;
88864;Rune Lord;2018;indefined;;RP;Alawar Entertainment;Adept Studios GD;;;;;
95083;BlitzKeep Unleashed;2018;indefined;;RP;Flint Games;Flint Games;;;;;
55390;CHANGE: A Homeless Survival Experience;2018;indefined;;RP;Delve Interactive;Delve Interactive;;;;;
81169;Magic Masks;2018;indefined;;RP;Magic Masks Team;Magic Masks Team;;;;;
94126;LOGistICAL: USA - Wisconsin;2018;indefined;;RP;Sacada;Sacada;;;;;
98365;Sailaway - The Sailing Simulator;2018;indefined;;RP;The Irregular Corporation;Orbcreation;;;;;
95896;BATTLE ZOMBIE SHOOTER: SURVIVAL OF THE DEAD;2018;indefined;;RP;DRUNKEN APES;DRUNKEN APES;;;;;
88867;Audio Converter;2018;indefined;;RP;Music Breath;Music Breath;;;;;
92461;Contagion VR: Outbreak;2018;indefined;;RP;Monochrome, Inc;Monochrome, Inc;;;;;
81172;The Door of Ice ????;2018;indefined;;RP;??????????????;??????????????;;;;;
84373;Devil's Toy;2018;indefined;;RP;Blueplant Entertainment;Blueplant Entertainment;;;;;
77113;Slay All Goblins;2018;indefined;;RP;ninedux;ninedux;;;;;
86866;Panzer Strategy;2018;indefined;;RP;Starni Games;Starni Games;;;;;
84376;Dear Leader;2018;indefined;;RP;Pleizter Games;Pleizter Games;;;;;
73003;NearEscape;2018;indefined;;RP;ElMaHeGames;ElMaHeGames;;;;;
98119;Fractured Lands;2018;indefined;;RP;Unbroken Studios;Unbroken Studios;;;;;
88870;Eternam;2018;indefined;;RP;Piko Interactive LLC;Infogrames;;;;;
86869;President Yukino;2018;indefined;;RP;Kagura Games;Acerola;;;;;
73006;GrabBag;2018;indefined;;RP;Shadow Factory;Shadow Factory;;;;;
68623;Buried Alive VR;2018;indefined;;RP;Trapped;Room 8 Studio;;;;;
100813;Cyberlink Screen Recorder 4 - Record your games, RPG, car game, shooting gameplay - Game Recording and Streaming Software;2018;indefined;;RP;Deep Silver;CyberLink;;;;;
90709;Sokoban: The RPG;2018;indefined;;RP;Mike Daas;Mike Daas;;;;;
100816;Son of a Witch;2018;indefined;;RP;Bigosaur;Bigosaur;;;;;
73009;Freddy's Journey;2018;indefined;;RP;Grim World Company;Grim World Company;;;;;
68626;Just One Color;2018;indefined;;RP;Mask;Mask;;;;;
68629;DERE EVIL .EXE;2018;indefined;;RP;AppSir, Inc.;Darius Immanuel D. Guerrero;;;;;
94129;Kukoo Kitchen;2018;indefined;;RP;Questtracers;Questtracers;;;;;
92464;Bibi & Tina - Adventures with Horses;2018;indefined;;RP;familyplay;Independent Arts Software;;;;;
98122;Frontier Pilot Simulator;2018;indefined;;RP;RAZAR s.r.o.;RAZAR s.r.o.;;;;;
68632;Rugosi;2018;indefined;;RP;The Idea Software;Fürst;;;;;
100819;Arcade Love / ???????;2018;indefined;;RP;Triangle Service;TRIANGLE SERVICE;;;;;
86872;Neon Valley: Revenge;2018;indefined;;RP;Daydream Productions;Daydream Productions;;;;;
95086;Sword Legacy: Omen;2018;indefined;;RP;Team17 Digital Ltd;Firecast Studio, Fableware Narrative Design;;;;;
95899;Capture the monster;2018;indefined;;RP;Dexion Games;Dexion Games;;;;;
68635;Battle Of Keys;2018;indefined;;RP;Tero Lunkka;Tero Lunkka;;;;;
62500;Scheming Through The Zombie Apocalypse: The Beginning;2018;indefined;;RP;GrabTheGames;Entertainment Forge;;;;;
55393;Mad Hunting Simulator VR;2018;indefined;;RP;Smartmove;Smartmove;;;;;
77116;Beneath The Surface;2018;indefined;;RP;carla51;carla51;;;;;
100822;Madness of the Architect;2018;indefined;;RP;Funbox Media Ltd;Podunk Studioz;;;;;
73012;Squirm;2018;indefined;;RP;Alex Carpenter;Alex Carpenter;;;;;
55396;Recursive Dragon;2018;indefined;;RP;GameChain;GameChain;;;;;
62503;Midnightland;2018;indefined;;RP;Lorag Games;Lorag Games;;;;;
81175;Soldiers Lost Forever (1914-1918);2018;indefined;;RP;Impartial Studios;Jake Olson;;;;;
86875;Mad Tower Tycoon;2018;indefined;;RP;Eggcode;Eggcode;;;;;
100825;Dream Car Builder;2018;indefined;;RP;RoKo0 (Roman Konyukhov);RoKo0 (Roman Konyukhov);;;;;
73015;Bounce Rescue!;2018;indefined;;RP;Bitecore Ltd.;Bitecore Ltd.;;;;;
96637;UnHolY DisAsTeR;2018;indefined;;RP;UnholY CreatioN;UnholY CreatioN;;;;;
95089;OPUS: Rocket of Whispers;2018;indefined;;RP;SIGONO INC., Coconut Island Games;SIGONO INC.;;;;;
92467;Rome Reborn: The Roman Forum;2018;indefined;;RP;Flyover Zone Productions;Vector VR, LLC;;;;;
84379;Neon Universe;2018;indefined;;RP;SharF Co.;SharF Co.;;;;;
68638;Fall Down;2018;indefined;;RP;Kadir Demiro?lu;Kadir Demiro?lu;;;;;
100828;Tennis World Tour;2018;indefined;;RP;Bigben Interactive;Breakpoint;;;;;
55399;Harsh;2018;indefined;;RP;Harsh Reality;Harsh Reality Productions LLC;;;;;
95092;?????????Wuxia archive: Crisis escape;2018;indefined;;RP;Gamera Game;Ryu Productions Co., Ltd;;;;;
95902;Light House Puzzle;2018;indefined;;RP;Garnudo Games;Garnudo Games;;;;;
95905;Welcome Back To 2007;2018;indefined;;RP;Siberian Mouse;Siberian Mouse;;;;;
68641;The Pirates of Sector 7;2018;indefined;;RP;Kneeling Bean Studio;Kneeling Bean Studio;;;;;
68644;Bing Bong XL;2018;indefined;;RP;Nickervision Studios;Nickervision Studios;;;;;
73018;ZYTERNION;2018;indefined;;RP;Pigeonaut;Pigeonaut;;;;;
86878;Stay Alive: Apocalypse;2018;indefined;;RP;Mehan Games;Mehan Games;;;;;
68647;Fenix Box;2018;indefined;;RP;Green Lava Studios;Green Lava Studios;;;;;
55402;NAIRI: Tower of Shirin;2018;indefined;;RP;Another Indie, Hound Picked Games;HomeBearStudio;;;;;
55405;Ralf;2018;indefined;;RP;Games By Cane;Games By Cane;;;;;
62506;Dragon Defense;2018;indefined;;RP;Rufoid AB;Rufoid AB;;;;;
86881;Aether Drift;2018;indefined;;RP;Toxic Sasquatch LLC;Toxic Sasquatch Games;;;;;
97777;ZONE OF THE ENDERS THE 2nd RUNNER : M?RS / ???? ???????????? : ???;2018;indefined;;RP;Konami Digital Entertainment;Konami Digital Entertainment, Cygames, Inc.;;;;;
94132;A Gentlemanly Adventure;2018;indefined;;RP;Not Chicken Games;Not Chicken Games;;;;;
77119;The Bond;2018;indefined;;RP;Axis Studios;Axis Studios;;;;;
92470;Flowers -Le volume sur ete-;2018;indefined;;RP;JAST USA;Innocent Grey;;;;;
81178;Moonbase Down;2018;indefined;;RP;Advent RPG;Advent RPG;;;;;
62509;Secret Little Haven;2018;indefined;;RP;Hummingwarp Interactive;Hummingwarp Interactive;;;;;
92473;Species: Artificial Life, Real Evolution;2018;indefined;;RP;Quasar;Quasar;;;;;
84382;Hungry Piggy vs Chicken;2018;indefined;;RP;BIG WOOD GAMES;BIG WOOD GAMES;;;;;
100831;Headliner: NoviNews;2018;indefined;;RP;Unbound Creations;Unbound Creations;;;;;
81181;Showdown at Willow Creek;2018;indefined;;RP;Choice of Games;Choice of Games;;;;;
97780;11-11 Memories Retold;2018;indefined;;RP;BANDAI IndefinedMCO Entertainment Europe;Aardman Animations, Digixart;;;;;
73021;Colony On Mars;2018;indefined;;RP;Ghost_RUS Games;"Nikita ""Ghost_RUS""";;;;;
100834;Loria;2018;indefined;;RP;Loria;Loria;;;;;
90712;Jurassic Safari Hunt;2018;indefined;;RP;Simulators Live;Simulators Live;;;;;
95095;ECHO OF SOUL;2018;indefined;;RP;Blue Potion Games Co., Ltd;Blue Potion Games Co., Ltd;;;;;
